Friday_of_Week,NFCI,ANFCI,Risk,Credit,Leverage,Nonfinancial_Leverage
09/04/1998,-0.2998337270596,-0.23543097894759,-0.267428519445462,-0.0896639784383897,0.225691993634195,0.211657839433508
09/11/1998,-0.229654658551764,-0.165938690258055,-0.197516629923486,-0.0362644850778548,0.284657632949648,0.213001060884908
09/18/1998,-0.161571659661125,-0.0719222947393444,-0.129473898434981,0.0196318405042306,0.327058716474359,0.214921913260013
09/25/1998,-0.100436154869038,0.0443490998633398,-0.0687703531736443,0.0736406954751997,0.354787042124424,0.217361010246621
10/02/1998,-0.0502402125939087,0.164082702270284,-0.019626883325775,0.121481946706797,0.370883579948383,0.220249552002756
10/09/1998,-0.0150700490287646,0.256084940299532,0.0137576794281459,0.159315615939751,0.379727289206387,0.223519587060094
10/16/1998,0.00186074923027577,0.294857935222778,0.0256071177355035,0.188116496559885,0.3857670607494,0.227086705739995
10/23/1998,-0.00594944156103388,0.257036404815656,0.0149581716956199,0.199665639105227,0.394653469318631,0.230882847837514
10/30/1998,-0.0271566147464384,0.169356904923239,-0.0122110570311034,0.201709614652342,0.409809415709526,0.234840312035449
11/06/1998,-0.0578215893858409,0.0581698621978935,-0.0504981953321034,0.194691104279969,0.433904962033983,0.238900675477985
11/13/1998,-0.0898239843696331,-0.0325714259303562,-0.0925863498674841,0.182169922672491,0.468454068473035,0.243016758743775
11/20/1998,-0.12192653977948,-0.0924780164678355,-0.135890651423121,0.166911848114839,0.511976352990339,0.247155256413617
11/27/1998,-0.148516295276249,-0.113858053725442,-0.174207576411495,0.151159059692203,0.562669771174451,0.251296046249955
12/04/1998,-0.166622603784599,-0.113532049616373,-0.203653595429753,0.13609440960529,0.617375582563765,0.255433687037042
12/11/1998,-0.180164536776946,-0.111803196626899,-0.225944006204487,0.120982195144544,0.672031346405416,0.259576778024195
12/18/1998,-0.190660056529791,-0.124699130629928,-0.241466016679754,0.105365871527262,0.722082073998894,0.263747421827855
12/25/1998,-0.201175700615369,-0.153307612180681,-0.253555145484515,0.0879276656237605,0.764850637791408,0.267980544920639
01/01/1999,-0.21093831733862,-0.187716021213999,-0.262420614764413,0.0683694236609278,0.797293082979111,0.272318560684679
01/08/1999,-0.225150350447062,-0.221733777155013,-0.272521030320594,0.0450512565120129,0.816920378600568,0.276812984565861
01/15/1999,-0.2417554123224,-0.244069165287275,-0.284950824277259,0.0199391671543704,0.82366270497511,0.281520576994646
01/22/1999,-0.26453486065012,-0.257742651310885,-0.300747996782917,-0.0108798188475762,0.816950636196319,0.286496756069511
01/29/1999,-0.290060327047179,-0.268019379819165,-0.319954376916595,-0.0411215052139171,0.797041987595233,0.291793004346079
02/05/1999,-0.317533026440331,-0.280544731721995,-0.340950447199238,-0.070857593551392,0.765540385577426,0.297456711351033
02/12/1999,-0.344177468245916,-0.30365241551266,-0.361527460398188,-0.0970939908662207,0.724014715441483,0.303524459725779
02/19/1999,-0.369250572183229,-0.337499480265326,-0.381360197404046,-0.117941424629757,0.675202848844916,0.31001978312338
02/26/1999,-0.39017754494098,-0.376728343678586,-0.398804921182935,-0.132004807959978,0.622695947465774,0.316950128665216
03/05/1999,-0.405284834736978,-0.410998573090721,-0.411989163769868,-0.139283700701088,0.569457847321083,0.324303945023184
03/12/1999,-0.416135641784414,-0.431149649951921,-0.422748885416164,-0.140364400348736,0.518535008765547,0.332049481225917
03/19/1999,-0.422145666439488,-0.430447439006701,-0.430061336744253,-0.136856489170044,0.472384309537333,0.340132305564875
03/26/1999,-0.424893155708668,-0.412325888421427,-0.434559281985996,-0.131354084089511,0.432848319436106,0.348476144764395
04/02/1999,-0.426106894462695,-0.386520740711083,-0.437241706901952,-0.126178456399113,0.401437359588761,0.356986678172524
04/09/1999,-0.427867695338455,-0.364962861993337,-0.439385668529827,-0.124155367699119,0.379026419240878,0.365560611134456
04/16/1999,-0.429384969957667,-0.359469967780472,-0.441371517768393,-0.124454258003758,0.3666191562844,0.374068713979728
04/23/1999,-0.435093502108899,-0.375143065352271,-0.443540457447363,-0.132945571008162,0.364257079212946,0.382401705748914
04/30/1999,-0.439994574907488,-0.403124269852722,-0.445806028843011,-0.142792571611882,0.371596199578692,0.390452518876012
05/07/1999,-0.44302780699398,-0.430175632350222,-0.446331389582765,-0.154188885190264,0.387799990950158,0.398127344309846
05/14/1999,-0.442583746753435,-0.437306060675472,-0.443804806328685,-0.164070359393021,0.410814199494482,0.405350063352075
05/21/1999,-0.437662749822572,-0.417996890819152,-0.437772983762779,-0.170160899119474,0.438912366205238,0.412064879790438
05/28/1999,-0.428109343057433,-0.375256444239341,-0.427653765207398,-0.170853830830178,0.469736311168903,0.418235029168638
06/04/1999,-0.415098113781075,-0.32077207594593,-0.41381060315217,-0.165982851019546,0.501676335043028,0.42384399959126
06/11/1999,-0.399395010338348,-0.272365867498536,-0.396455784506691,-0.155661127007826,0.532727453059628,0.428893078431395
06/18/1999,-0.381320931210721,-0.241439482823456,-0.375328672763195,-0.141315900124626,0.562616733628676,0.433400570285782
06/25/1999,-0.361065490295127,-0.226200519127742,-0.350460908790233,-0.125222326564967,0.591850573902621,0.437400175853223
07/02/1999,-0.338320179854459,-0.220170975696206,-0.321951837513458,-0.109183108235632,0.621410591742268,0.44093676652841
07/09/1999,-0.313732484253118,-0.208826241146696,-0.290981777950288,-0.0960117792229529,0.653005628993032,0.444061357155124
07/16/1999,-0.287352634247653,-0.180314198243086,-0.258692566925555,-0.0851489456220011,0.688993008415624,0.446838835426568
07/23/1999,-0.262289456145786,-0.133406024005522,-0.227886400310555,-0.0819501591489716,0.730206923625155,0.449331012485183
07/30/1999,-0.239381860544276,-0.0787251664217818,-0.201693313868613,-0.0807528323978868,0.777513545297888,0.451599027354638
08/06/1999,-0.21956734359443,-0.0263949246084823,-0.180739409391791,-0.0823345677446461,0.830448865838275,0.453703301181803
08/13/1999,-0.204807460341691,0.00855233080291582,-0.166837037123465,-0.0841005696070237,0.886450026713098,0.455700992553475
08/20/1999,-0.194477223345533,0.0232766530112085,-0.159547979425184,-0.0844322427548408,0.942994731403266,0.457645483364566
08/27/1999,-0.186016332772734,0.0243319195360407,-0.154927049420194,-0.0824301774669637,0.995922912961015,0.459586853106545
09/03/1999,-0.177107728902102,0.0263051457620093,-0.148982553495121,-0.0779409137953191,1.04043558951736,0.461572248495414
09/10/1999,-0.166967986442768,0.0412792311149373,-0.140190345800553,-0.0710020876406226,1.07232419313742,0.463645868549407
09/17/1999,-0.156881633105627,0.073852925041471,-0.128099461743439,-0.0631232184795172,1.08884124692621,0.465849626616228
09/24/1999,-0.14721424756505,0.121014742286642,-0.112855003986936,-0.0558281985210029,1.08886131138927,0.468222606361545
10/01/1999,-0.138520254627268,0.173717998857208,-0.0964583148926599,-0.0500499618605268,1.07433700388823,0.470800572644798
10/08/1999,-0.134035218061198,0.21653848296085,-0.0822698986630471,-0.0483166741066205,1.0485666528926,0.473614572468217
10/15/1999,-0.137941810581876,0.230949605888021,-0.0773605469713314,-0.0483060363348092,1.01805511374818,0.476694285076459
10/22/1999,-0.147626719247808,0.215020133942146,-0.0821622721904797,-0.0539272088001218,0.988240277665941,0.480056438844864
10/29/1999,-0.163703743214241,0.171220451316481,-0.0979734137042236,-0.0591710117886656,0.966416617647007,0.483711213004792
11/05/1999,-0.182381027078393,0.111387292031274,-0.122584573857519,-0.0640736136282559,0.958123585931586,0.487659258341287
11/12/1999,-0.200949712353543,0.0531333146094601,-0.153062787098476,-0.0660024603576893,0.965841966070445,0.491890559231406
11/19/1999,-0.216303470530534,0.00909471921184537,-0.185194739684052,-0.0638283117111026,0.989978946115324,0.496384942595822
11/26/1999,-0.224208572518859,-0.00847805077937998,-0.212680799367471,-0.0571862789145048,1.02823089567787,0.501113052742036
12/03/1999,-0.226050446429057,-0.00393988024986529,-0.234180570447492,-0.0471719600241281,1.07614218883149,0.506036639252826
12/10/1999,-0.223694776511888,0.0133186653137533,-0.249161200331333,-0.0361993763721557,1.12930465207161,0.511110193487948
12/17/1999,-0.220958371585803,0.0302324098490806,-0.258146562102911,-0.0277214404553694,1.18259232960241,0.516281881362881
12/24/1999,-0.219684914785888,0.0380048077463658,-0.262962217685507,-0.0231634763543793,1.23102411461573,0.521495566244436
12/31/1999,-0.221243355773046,0.0297961985131874,-0.264816110700226,-0.0248113002443837,1.27220691380785,0.52669361631538
01/07/2000,-0.230963755178834,0.00573114006811039,-0.268170874446455,-0.0355437891910336,1.30458183159858,0.531820142249509
01/14/2000,-0.241703436912308,-0.0259584140370193,-0.271755422862796,-0.0492109649939166,1.32743061730418,0.536817478399164
01/21/2000,-0.254640637845473,-0.0603554416405603,-0.275396282380024,-0.0709709765156016,1.34207628197575,0.541640071518437
01/28/2000,-0.264814282283962,-0.0872751283079825,-0.277490950897765,-0.0908551144877608,1.34828227587008,0.546250399423879
02/04/2000,-0.269280691844196,-0.103011571078154,-0.276839287786263,-0.107355126458067,1.34818954870622,0.550621358450207
02/11/2000,-0.268656758759401,-0.111297490398488,-0.273167305643414,-0.116624229007968,1.34128012841209,0.554738626719787
02/18/2000,-0.260366979456288,-0.111806526242572,-0.264531641576723,-0.115836771386443,1.32792159905054,0.558601059514825
02/25/2000,-0.244361631956025,-0.105840933774688,-0.249293332808137,-0.103984945349539,1.3065711021324,0.562220275806754
03/03/2000,-0.223444976726892,-0.0931574825639791,-0.229763492470998,-0.0819633633449676,1.27753368778279,0.565620508170884
03/10/2000,-0.197069977094652,-0.0700261926993026,-0.204678247555195,-0.0520165281216928,1.24066375651473,0.568837776217032
03/17/2000,-0.167652493347039,-0.0387258692322763,-0.175538384357966,-0.0170652721063606,1.19512294968024,0.57191939219233
03/24/2000,-0.138927493015037,-0.00611372214179821,-0.146397714606709,0.0185037109086192,1.14299491968999,0.574922761071824
03/31/2000,-0.112183459854578,0.0220424865642298,-0.118180934569987,0.0507840992496072,1.08518171836797,0.577911592739177
04/07/2000,-0.0943153857498567,0.0384007499772551,-0.0957801481493335,0.074881029984239,1.02310023515088,0.580954952934773
04/14/2000,-0.0788303014054034,0.0532187825925995,-0.0747598421142466,0.0925539668861328,0.957110740600656,0.584129648081996
04/21/2000,-0.0717945673229916,0.0697406602372466,-0.0558441170194206,0.0953067647255885,0.88987533905124,0.587504921287025
04/28/2000,-0.0654220889523752,0.0979331135080025,-0.0371403115103571,0.0931721818528674,0.822561635174313,0.591146785908026
05/05/2000,-0.0588023098033922,0.138225899621616,-0.0175534649186925,0.086692341854897,0.756711851425266,0.595114592216669
05/12/2000,-0.0524483166769738,0.183974429555975,0.00100353740918812,0.0802955544762512,0.69333771695161,0.59945622932149
05/19/2000,-0.0453526884244907,0.229738653105714,0.016638835315826,0.0776453173203262,0.634551301126276,0.604205703725524
05/26/2000,-0.0369204363699594,0.268263694548617,0.0290004981501471,0.0811138155298092,0.580399583187715,0.609381374895551
06/02/2000,-0.029582435997672,0.294234414193626,0.0346456596177523,0.091260741021601,0.530940759410045,0.61498311072616
06/09/2000,-0.0249179060870668,0.303271506008757,0.0319208838069023,0.10714490583048,0.485452439646209,0.620992010589206
06/16/2000,-0.0229664766820552,0.297271750719094,0.021765244753725,0.126911658428465,0.441114989171647,0.627368524479619
06/23/2000,-0.0265437421505549,0.273325547302017,0.00341477167564388,0.146995695205872,0.395639618919767,0.634053277392209
06/30/2000,-0.0356717139438945,0.232643871006399,-0.0215712469902129,0.164535078396172,0.346163020735794,0.640970488106763
07/07/2000,-0.0547609869980867,0.174551990493574,-0.0520236053124108,0.174623048058353,0.289863998904978,0.648036300175571
07/14/2000,-0.0765691754207745,0.108411340035451,-0.0850836476559679,0.179987383460048,0.226069556608311,0.655144359303057
07/21/2000,-0.109877951606952,0.0389076493583678,-0.118027392101465,0.17121698940259,0.154907294934777,0.662202073472811
07/28/2000,-0.142571536415317,-0.025355758415065,-0.148668255304251,0.159583835808816,0.0770267403573153,0.669117966353531
08/04/2000,-0.174838814057858,-0.0792186157338909,-0.174744112271416,0.144394470094723,-0.00528408203185084,0.675809041580659
08/11/2000,-0.202710476054191,-0.120038819052167,-0.195450854922712,0.130438919837574,-0.0888235258219144,0.682203867909913
08/18/2000,-0.222430926525689,-0.148202824817482,-0.208958986911929,0.121187566958754,-0.170776156875171,0.688243932653394
08/25/2000,-0.232859300185271,-0.165548276978738,-0.215250573543999,0.118955712973939,-0.248643707189701,0.693881980526251
09/01/2000,-0.234665181129129,-0.175495514555133,-0.215548920621892,0.124216203289583,-0.320373338944836,0.6990818573853
09/08/2000,-0.227840254620418,-0.176842251125373,-0.210426814795183,0.136606039536269,-0.384112392149796,0.703816448774139
09/15/2000,-0.215003995087397,-0.169222834153525,-0.203399847677058,0.154327424272839,-0.43821326053901,0.708066165603579
09/22/2000,-0.198927935325935,-0.154023594291825,-0.195955990438246,0.174659512635102,-0.483077556814584,0.711818170062245
09/29/2000,-0.182662070665568,-0.133677889528388,-0.190110241582195,0.195627363930534,-0.521053005907788,0.715064532536422
10/06/2000,-0.171873984787157,-0.115734077285703,-0.18704100688429,0.213292326210016,-0.553900481878439,0.717801151256301
10/13/2000,-0.159563334668836,-0.107302607892778,-0.186398204465693,0.232102558833975,-0.586170909262305,0.720028496310915
10/20/2000,-0.165320460859051,-0.119619136676039,-0.189801627474967,0.242733984478129,-0.622351820735252,0.721754556054478
10/27/2000,-0.170766456955014,-0.143111179435581,-0.194959959469872,0.258094051078353,-0.666540059289642,0.72299040785999
11/03/2000,-0.17667199040917,-0.167893881194799,-0.198748192426468,0.277092369821875,-0.721089024065535,0.723753882056117
11/10/2000,-0.176768012875623,-0.182578872267471,-0.199232178585368,0.304591772335188,-0.788314585765214,0.724069664228383
11/17/2000,-0.168040679731615,-0.177885825653076,-0.195616814553448,0.342026869359182,-0.867678426069549,0.723969411304288
11/24/2000,-0.149497547715522,-0.154114926954609,-0.187747876626317,0.388901138368,-0.958310959449093,0.723491650128667
12/01/2000,-0.123977039552683,-0.118640245910357,-0.177439922931955,0.441486342751089,-1.05761424384864,0.722682281808942
12/08/2000,-0.0962219865183333,-0.084367871076306,-0.168543867784719,0.494221183167281,-1.15976528859985,0.721593467557352
12/15/2000,-0.0724726251935141,-0.0600564719897409,-0.164479533181081,0.539562154407044,-1.25960673695916,0.720283737589994
12/22/2000,-0.0571304260689885,-0.0509742249251727,-0.166085876174793,0.571330551114184,-1.35239585167699,0.718816384631264
12/29/2000,-0.0581363360383024,-0.066374087719483,-0.17972210085559,0.585396674705793,-1.43330030313716,0.717256758970434
01/05/2001,-0.0766018873794334,-0.0963554613186134,-0.200835662883097,0.578185725565679,-1.49987317275255,0.715668976840638
01/12/2001,-0.102463458111676,-0.134744578100242,-0.230610644764969,0.557687717020752,-1.55188722680075,0.714122055623746
01/19/2001,-0.152939532070312,-0.181014154547499,-0.263142057863739,0.518588000601639,-1.59064917160716,0.712670110595761
01/26/2001,-0.200230048033626,-0.222776542375963,-0.293565585133429,0.475778566948654,-1.61904926122608,0.711360276331056
02/02/2001,-0.24577115593161,-0.259117786300485,-0.317155438713991,0.431172423689383,-1.63898600699393,0.710229220403434
02/09/2001,-0.280590796231715,-0.285651257083369,-0.331771279667311,0.393625898874839,-1.65339832616727,0.709300363429729
02/16/2001,-0.30100061587512,-0.302556999038903,-0.335602242107645,0.366967026248408,-1.66441424962338,0.708583781821648
02/23/2001,-0.303446052076906,-0.307765487500681,-0.328266660925574,0.353747998215117,-1.67306564924171,0.708076958999655
03/02/2001,-0.292571794073168,-0.305526558128913,-0.314422226607882,0.353344903621236,-1.68072167822719,0.707764636037671
03/09/2001,-0.271859154081894,-0.296749346749908,-0.297271245647795,0.361999527223281,-1.68620902813199,0.707620128225608
03/16/2001,-0.244926254971834,-0.281936336442444,-0.279851572915821,0.3751992448804,-1.68943636611205,0.707605819377215
03/23/2001,-0.220464710670891,-0.268875200001453,-0.267560467800646,0.386365540187842,-1.68917354052479,0.707674257932855
03/30/2001,-0.204931789875656,-0.263557715107529,-0.26476595007421,0.390646244770356,-1.68559407016353,0.707771848063392
04/06/2001,-0.203335178550886,-0.270984269996174,-0.270047277083225,0.382194265830427,-1.67805236905311,0.707841995681106
04/13/2001,-0.212649268407944,-0.293172161448428,-0.287504890574266,0.364154374134405,-1.66803490116511,0.707818996556049
04/20/2001,-0.251398434660131,-0.33071347806266,-0.311519914354007,0.326780226516121,-1.65683423383403,0.707646453012593
04/27/2001,-0.292800290035739,-0.37110821421373,-0.33886727486844,0.284703914809687,-1.64679065526299,0.707271818165312
05/04/2001,-0.340945485466507,-0.410201711055429,-0.366790720848357,0.239145746209912,-1.63922346456991,0.706649152916542
05/11/2001,-0.384304150996358,-0.440999281045656,-0.392352554098221,0.199511777250544,-1.63547704796539,0.705742172622122
05/18/2001,-0.417125972716712,-0.460791476562169,-0.411420587217186,0.16997938786805,-1.63641760143436,0.704525449423782
05/25/2001,-0.437465545154401,-0.476232811484205,-0.426184393236345,0.155286510996095,-1.64242575507508,0.702984087414679
06/01/2001,-0.444278595439403,-0.490076631697819,-0.436860739985053,0.156010861906181,-1.65234452381291,0.701114423815087
06/08/2001,-0.439194480228331,-0.503580228001804,-0.444670962372452,0.169860012379965,-1.66459987435812,0.698922918009305
06/15/2001,-0.425205522947292,-0.517545590085602,-0.451170776421795,0.19265533994364,-1.67807369520326,0.696425676765996
06/22/2001,-0.408750467445142,-0.530749900753277,-0.458631064821641,0.21772461288139,-1.69015038129077,0.693646615992917
06/29/2001,-0.395203798343059,-0.539237883745642,-0.469369174814751,0.239109435788065,-1.69830319991123,0.690615249933767
07/06/2001,-0.392942905335087,-0.547100278876685,-0.482057011627527,0.248968376595908,-1.70110195739421,0.687361054939106
07/13/2001,-0.393485653711539,-0.551752498997217,-0.497364596100348,0.250957953002907,-1.69736812420026,0.683918883601446
07/20/2001,-0.421402184348031,-0.562555452620888,-0.511160116582251,0.232172222584869,-1.6869685660744,0.680314147162777
07/27/2001,-0.447379522483993,-0.575937479033061,-0.521960206012609,0.209467235349297,-1.67043031543745,0.676566436961506
08/03/2001,-0.474105200875678,-0.589731325977288,-0.525663614053116,0.183713298089143,-1.64839934111088,0.672686863084391
08/10/2001,-0.488517324006905,-0.599544879401341,-0.518813970165856,0.16468354594021,-1.62236795797639,0.668677270576683
08/17/2001,-0.487271822197318,-0.601093233123032,-0.501350838748221,0.157539273661367,-1.59415983437659,0.664530412041607
08/24/2001,-0.465913295264942,-0.586432258669317,-0.4740238419517,0.16700148968709,-1.56535533478199,0.660231503345254
08/31/2001,-0.42838120585668,-0.556987994345808,-0.44147542570721,0.19328686839532,-1.53807026957171,0.65576008483223
09/07/2001,-0.378249731967676,-0.515025500408139,-0.407457872658615,0.233920128908264,-1.51320940594627,0.651091526294217
09/14/2001,-0.322422614738326,-0.4619853157707,-0.377141371690926,0.283713237038139,-1.49221750174327,0.646199144083691
09/21/2001,-0.274167929440977,-0.413917126560323,-0.358366048392181,0.334297582161923,-1.47445475223807,0.641055835808581
09/28/2001,-0.244247009606715,-0.388025319367874,-0.35686002996567,0.377979785536177,-1.45965034883769,0.635637059628612
10/05/2001,-0.233029931737077,-0.378077804138731,-0.36428397565849,0.405915516789284,-1.4455988993227,0.629917445560972
10/12/2001,-0.233368610915677,-0.392528688440804,-0.38225556126536,0.420794683068227,-1.43078775245088,0.623877427958864
10/19/2001,-0.267051355994665,-0.436976894945514,-0.403906243460259,0.409906398440662,-1.41448654664225,0.617499944905279
10/26/2001,-0.301705668393284,-0.492452398743559,-0.425515760708162,0.389081450296375,-1.39539723869713,0.610773460771123
11/02/2001,-0.338097958692588,-0.546653870495852,-0.440328853573715,0.358541298952122,-1.37263850823582,0.603691635250401
11/09/2001,-0.365610099016441,-0.585822978477216,-0.44670385858194,0.327876214749144,-1.3467292991795,0.596257737552346
11/16/2001,-0.381623847735525,-0.594616003459783,-0.444948891448979,0.301882162785754,-1.3178118162552,0.588486603648861
11/23/2001,-0.37959847766214,-0.56992832797194,-0.433284794711186,0.286198704362705,-1.28693754477163,0.580407859604811
11/30/2001,-0.365234404282101,-0.522236805372572,-0.418668080802998,0.282165450512606,-1.25479752804638,0.572069119723447
12/07/2001,-0.343590344208529,-0.470661384494377,-0.40541663869899,0.288294100085509,-1.22222417653594,0.56353755220081
12/14/2001,-0.320741787404887,-0.433313225645793,-0.397852890052522,0.299987273435757,-1.18926247322832,0.554902922682434
12/21/2001,-0.302624468741411,-0.419908200156475,-0.397617740551325,0.311703948772219,-1.15600339004536,0.546276564298307
12/28/2001,-0.295573212027054,-0.437756788238923,-0.408215531492034,0.318360699009429,-1.12246840508107,0.53778646228385
01/04/2002,-0.302048014579171,-0.47851640907066,-0.425331041561221,0.313953988248384,-1.08816524877691,0.529568996286363
01/11/2002,-0.314481277274382,-0.523951014045318,-0.449520691740891,0.3020405208193,-1.05380387025164,0.521785220595786
01/18/2002,-0.352790693898166,-0.573642252357691,-0.475108383770407,0.270754848311236,-1.02002815404064,0.514568245451467
01/25/2002,-0.385958943761922,-0.602795461686261,-0.498688241459477,0.235935190259656,-0.987491048857851,0.508043955617956
02/01/2002,-0.419680800944003,-0.611202778442524,-0.517862055071149,0.197174192609707,-0.958095336966876,0.502317522990929
02/08/2002,-0.445920392325515,-0.603341921707279,-0.530906448347017,0.161910091109006,-0.934888853603431,0.497466170305231
02/15/2002,-0.464554082167693,-0.590337326807126,-0.538749784941598,0.132661218473401,-0.919518048884671,0.493535886154373
02/22/2002,-0.472621548422384,-0.577892597957714,-0.539988923286582,0.113422983843483,-0.913573982249243,0.490541906496542
03/01/2002,-0.473909101867675,-0.572004571216168,-0.53797741035293,0.102879403760841,-0.917854789536025,0.488466259331001
03/08/2002,-0.468830699452239,-0.566722698118647,-0.532800679434063,0.0998711492806202,-0.931622071229022,0.487260764256878
03/15/2002,-0.459868684931159,-0.555256354110666,-0.527826757009916,0.101500643281138,-0.952673144849799,0.486847150706746
03/22/2002,-0.453565885840669,-0.53663972951644,-0.52581345283559,0.103524472116824,-0.978498311618623,0.487120292446352
03/29/2002,-0.450567264071703,-0.512989112260496,-0.528607780020751,0.102715360575618,-1.00608338452935,0.487955866702431
04/05/2002,-0.457433754182644,-0.497363580688716,-0.536897293456066,0.0943235641837717,-1.03268175433503,0.489221380287111
04/12/2002,-0.468322511921026,-0.498849183102389,-0.551362057606183,0.0803617420991136,-1.05580033797082,0.490758218888113
04/19/2002,-0.501362463086495,-0.532033019324098,-0.570059462260649,0.0518682230483061,-1.07376194675442,0.492428545685168
04/26/2002,-0.532326989373947,-0.580670955395858,-0.590370429888234,0.0220232128358036,-1.08629266361664,0.494101557616897
05/03/2002,-0.566835157631538,-0.636514687209019,-0.610584564043452,-0.00950137393818988,-1.09369865632857,0.495659807646354
05/10/2002,-0.593992869540544,-0.679118235062302,-0.626061527321578,-0.0353717339511914,-1.09689317193075,0.497005028579635
05/17/2002,-0.612506104696589,-0.701130512914282,-0.636770720712901,-0.052053366272315,-1.09757598515132,0.498059575181047
05/24/2002,-0.616527480831929,-0.697871127480226,-0.639060766657711,-0.0542491175913765,-1.09768086977461,0.498764697358236
05/31/2002,-0.607290011581636,-0.678604993828931,-0.633240547298227,-0.0430065942879393,-1.09869819529459,0.499080325324006
06/07/2002,-0.584290583559351,-0.650242098411899,-0.619347650202593,-0.0176415923763355,-1.10148170539434,0.498983069276134
06/14/2002,-0.550915001012794,-0.620132686420107,-0.599757040444423,0.018073041910291,-1.10620897226985,0.49846457635424
06/21/2002,-0.510742951182248,-0.590965284339227,-0.575423268992589,0.061269582834136,-1.11274454573583,0.497530428063362
06/28/2002,-0.4677549010991,-0.562535655471121,-0.549169807510474,0.106096832738906,-1.11962141599566,0.496196426331957
07/05/2002,-0.429723502121708,-0.534933877438148,-0.522678636759693,0.146555060792184,-1.12535539542836,0.494486711173805
07/12/2002,-0.39341389484793,-0.504804894151104,-0.496721952106137,0.181214853473501,-1.12874121929013,0.492435718203483
07/19/2002,-0.375424213851812,-0.480885437589174,-0.473917873432877,0.203066988598402,-1.12786385184055,0.490083234468946
07/26/2002,-0.362475106735222,-0.461281640115254,-0.454502564331921,0.217328998382323,-1.12109557879464,0.487471671707019
08/02/2002,-0.361050053193852,-0.450308172265527,-0.441169027548648,0.222577545714134,-1.10786137218614,0.48464742359158
08/09/2002,-0.361989585575935,-0.446614251919847,-0.430782339698525,0.2238031790251,-1.08746754847523,0.481658675057017
08/16/2002,-0.364973308702579,-0.451888597406259,-0.425168689965246,0.222823270537845,-1.05968588017373,0.478553803289189
08/23/2002,-0.364369914379945,-0.462442001416188,-0.418942621177451,0.222965831965482,-1.02598563400474,0.475380337291908
08/30/2002,-0.357962560386154,-0.471173539280643,-0.412775762782387,0.226319141557841,-0.988597902295895,0.472184039900491
09/06/2002,-0.343749184246808,-0.472762376693569,-0.404889135207139,0.234563365761598,-0.94931767406199,0.469007734744734
09/13/2002,-0.324448506576214,-0.462137222942209,-0.397443579523752,0.246476499000651,-0.910680984558554,0.465890641613692
09/20/2002,-0.302385659586039,-0.441252633666352,-0.3908286832913,0.262336197056384,-0.874565418035616,0.462867401920919
09/27/2002,-0.282564746314758,-0.419029490548188,-0.387496697628953,0.277825602964484,-0.842336556751968,0.459967442190343
10/04/2002,-0.271289365977216,-0.404681159451292,-0.389203444551053,0.289653085249184,-0.813061633473989,0.457215864068602
10/11/2002,-0.267022738473025,-0.403508740529722,-0.396948391991367,0.296926738805001,-0.786439961520177,0.454632738642154
10/18/2002,-0.283252097249567,-0.420985656827405,-0.411762678206044,0.294781056412476,-0.760573985133482,0.452232216073146
10/25/2002,-0.304516719852497,-0.445321908905174,-0.430308222604212,0.287378893814159,-0.733136768914526,0.450023796955308
11/01/2002,-0.333099408776399,-0.471693581287097,-0.452092317392624,0.273990555591802,-0.703515442956469,0.448012821460862
11/08/2002,-0.361413962169376,-0.491350397695173,-0.4741625395139,0.258177617191655,-0.670065636787391,0.446199599166632
11/15/2002,-0.385743941418163,-0.501472009597823,-0.494177735169922,0.241526047546684,-0.633798799992908,0.444579905222907
11/22/2002,-0.402752961570284,-0.502113594942052,-0.509182115451296,0.226753359215716,-0.595195218707821,0.443144851931919
11/29/2002,-0.41039220438852,-0.494857572757858,-0.519559484233172,0.214557223061583,-0.555530751869849,0.441880623272281
12/06/2002,-0.410075458068382,-0.483736245196471,-0.525487983418409,0.205419963694825,-0.516398526300652,0.440768382606108
12/13/2002,-0.405398397816741,-0.473716515965789,-0.529819750395112,0.197813214070337,-0.479667871349772,0.439783903555923
12/20/2002,-0.40038443314833,-0.468565133163577,-0.532488358372847,0.190150732700542,-0.446200663144316,0.438897168613966
12/27/2002,-0.396715040053836,-0.470004262267996,-0.535625288259835,0.180676649188833,-0.416744884918087,0.438074267003529
01/03/2003,-0.400479794512476,-0.481479302234479,-0.540528119599337,0.16758361993071,-0.39198981165188,0.437278690289336
01/10/2003,-0.407024641759852,-0.499115822494998,-0.547381857492383,0.15270352303005,-0.371797325384549,0.43646655930334
01/17/2003,-0.425509503801427,-0.522486574098727,-0.554388131449157,0.132881395536866,-0.356032803328444,0.435599694315084
01/24/2003,-0.441845023825813,-0.543634161731735,-0.560662279532602,0.114392962686448,-0.344232345791449,0.434640552345541
01/31/2003,-0.458503043390785,-0.560594804279112,-0.566290746071164,0.0969081910985364,-0.337240608317026,0.433554812728191
02/07/2003,-0.470882731840647,-0.571971862121639,-0.570538115026725,0.0834804795961753,-0.335577124607041,0.432312996332811
02/14/2003,-0.478666614351103,-0.578813860854815,-0.573480805622614,0.0740669218389365,-0.340988545290987,0.430891427112868
02/21/2003,-0.484396997001037,-0.585533463071651,-0.576023050905356,0.0677890723143694,-0.353554064137353,0.429271650652305
02/28/2003,-0.487006798454784,-0.591668670955978,-0.579613425608097,0.064402631768141,-0.373565023075694,0.427441277794621
